Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
KNOPPERS,Goodies,"€ 1,89","€ 2,49","1 kg = 13,84","1 kg = 13,84","knusprige, cremig gefüllte Waffelkugeln",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_256.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000142,obs_0000013667|obs_0000016132|obs_0000009611|obs_0000010062|obs_0000008025,obs_0000013667|obs_0000016132,,
Keine Marke,Gourmetlaugenstange,"€ 0,39","€ 0,49","pro Einheit = 0,39","pro Einheit = 0,39",mit Sonnenblumen- und Kürbiskernen und Sesam,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_197.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000143,obs_0000012360,obs_0000012360,,
BECKSTEINER WEINHAUS,Grauer Burgunder oder Schwarzriesling,"€ 3,99","€ 4,99","1 l = 5,32","1 l = 5,32","Qualitätsweine, Baden, z. B. Grauer Burgunder: Duft nach Melone und reifem Apfel, passt zu Geflügel, Fisch und Spargel, Schwarzriesling auch als Rosé",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_292.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000144,obs_0000015081|obs_0000011588|obs_0000034879|obs_0000035029|obs_0000014060|obs_0000034725,obs_0000015081|obs_0000011588,,
MÖVENPICK,Greek Style Joghurt,"€ 1,79",,"1 kg = 4,48","1 kg = 4,48","Natur, 8 % Fett",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_135.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000145,obs_0000011875|obs_0000014336|obs_0000001451|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000011875,,
SEAFOOD4YOU,Grilllachs,"€ 4,29","€ 5,25","1 kg = 17,16","1 kg = 17,16",mit Knoblauch-Kräuter-Marinade,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_131.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_proteinreich",,BLS-T417100,ref_000146,obs_0000018882,,,
VALLEDORO,Grissini,"€ 1,29","€ 1,69","1 kg = 12,90","1 kg = 12,90","Knabberstangen, Saltelli oder Torinesi",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_243.jpg,"cat_knabbern_naschen,diet_vegetarian",,BLS-X9A3050,ref_000147,obs_0000011549|obs_0000023198|obs_0000019071|obs_0000022828|obs_0000007281|obs_0000035091,obs_0000011549|obs_0000023198,,
K-BIO,Grüne Bio-Oliven,"€ 1,79",,"1 kg = 9,95","1 kg = 9,95",ohne Stein,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_190.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000148,obs_0000008283|obs_0000025210|obs_0000025238|obs_0000033953|obs_0000034942|obs_0000010941|obs_0000027579|obs_0000011917|obs_0000012839|obs_0000013234|obs_0000005200|obs_0000014034|obs_0000033871|obs_0000001990|obs_0000030957|obs_0000031135|obs_0000008194|obs_0000008681|obs_0000025865|obs_0000034552|obs_0000018215|obs_0000026683|obs_0000028567|obs_0000028687|obs_0000022380,,,
Keine Marke,Grüne Oliven,"€ 0,99","€ 1,19","pro Einheit = 100,00","pro Einheit = 100,00","mit Basilikum verfeinert, ohne Stein",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_193.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000149,obs_0000012839|obs_0000005200|obs_0000008283|obs_0000025210|obs_0000011917|obs_0000025238|obs_0000010941|obs_0000014034|obs_0000013234|obs_0000008194|obs_0000028687|obs_0000026683|obs_0000022160|obs_0000034552|obs_0000021256|obs_0000025865|obs_0000018215|obs_0000022380|obs_0000009082|obs_0000028567|obs_0000020437|obs_0000008681|obs_0000000624|obs_0000023169,obs_0000012839|obs_0000005200|obs_0000008283|obs_0000025210|obs_0000011917|obs_0000025238|obs_0000010941|obs_0000014034|obs_0000013234,,
MAGGI,Guten Appetit Suppe,"€ 0,69",,"1 l = 0,69 - 1,38","1 l = 0,69 - 1,38","versch. Sorten, ergeben 2 - 4 Teller (500 - 1.000 ml)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_207.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000150,obs_0000012366|obs_0000014560|obs_0000013675|obs_0000009979|obs_0000029313|obs_0000032471|obs_0000005367|obs_0000032114|obs_0000009443|obs_0000015871|obs_0000032231|obs_0000027223|obs_0000034285,obs_0000012366|obs_0000029313|obs_0000032471|obs_0000014560|obs_0000009443|obs_0000005367|obs_0000013675|obs_0000032114,,
DR OETKER,Götterspeise XXL,"€ 1,29","€ 1,59","1 kg = 2,58","1 kg = 2,58",Waldmeister,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_141.jpg,"cat_molkerei_kaese,diet_vegetarian,tag_ultra_processed",,,ref_000151,obs_0000022120|obs_0000018042|obs_0000031439|obs_0000026338|obs_0000012763|obs_0000013967,obs_0000030865|obs_0000031439|obs_0000022120|obs_0000018042|obs_0000026338,,
PHILIPS,Haarschneider HC3505 15,"€ 19,99","€ 26,99","pro Einheit = 19,99","pro Einheit = 19,99","Selbstschärfende Edelstahl-Klingen 13 Längeneinstellungen von 0,5 bis 23 mm Trim-n-Flow für Schneiden in einem Zug Netzbetrieb Kabel ca. 1,8 m",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_353.jpg,cat_drogerie,,,ref_000152,obs_0000012042|obs_0000015147|obs_0000023263|obs_0000022895,obs_0000012042|obs_0000015147,,
SYOSS,Haarspray,"€ 3,99","€ 4,95","1 l = 9,98","1 l = 9,98",versch. Sorten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_323.jpg,cat_drogerie,,,ref_000153,obs_0000033159|obs_0000016136|obs_0000032987|obs_0000011611|obs_0000015099|obs_0000033415|obs_0000032915|obs_0000033144|obs_0000008210|obs_0000033569|obs_0000029397|obs_0000032989|obs_0000033247|obs_0000032763|obs_0000010550|obs_0000013238|obs_0000009689|obs_0000033379|obs_0000013677|obs_0000009209|obs_0000005298|obs_0000033610|obs_0000005860|obs_0000006590|obs_0000005669|obs_0000006765,obs_0000033159|obs_0000016136|obs_0000033415|obs_0000032915|obs_0000032987|obs_0000011611|obs_0000033144|obs_0000015099,,
K-CLASSIC,Haferflocken,"€ 0,49","€ 0,69","1 kg = 0,98","1 kg = 0,98",zart oder kernig,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_219.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,NUTR-0005,ref_000154,obs_0000010710|obs_0000015658|obs_0000013032|obs_0000002858|obs_0000011097|obs_0000002998|obs_0000015879|obs_0000026414|obs_0000008132|obs_0000004225|obs_0000000485|obs_0000004652|obs_0000000837|obs_0000027529|obs_0000029627|obs_0000005079|obs_0000029717|obs_0000001273|obs_0000024040|obs_0000034489|obs_0000003776|obs_0000028738|obs_0000024706|obs_0000030935|obs_0000022989|obs_0000029245|obs_0000025515|obs_0000029967|obs_0000002471|obs_0000003476|obs_0000005102,obs_0000010710|obs_0000013032|obs_0000002858|obs_0000011097|obs_0000002998|obs_0000015658|obs_0000015879|obs_0000026414|obs_0000008132,,
MAINTAL,Hagebutten-Konfitüre Extra,"€ 1,69","€ 2,19","1 kg = 4,98","1 kg = 4,98",aus Hagebuttenmark hergestellt,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_218.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000155,obs_0000009772|obs_0000028955|obs_0000008019|obs_0000011094|obs_0000030345|obs_0000015009|obs_0000026852|obs_0000014194|obs_0000012688|obs_0000010707|obs_0000033806|obs_0000028231|obs_0000019590|obs_0000034610|obs_0000032650|obs_0000008202|obs_0000002069|obs_0000014367|obs_0000026193|obs_0000000136|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000016124|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000013749|obs_0000014805,obs_0000009772|obs_0000030345|obs_0000028955|obs_0000008019|obs_0000011094,,
WEIHENSTEPHAN,Haltbarer od frischer Kakao,"€ 1,69","€ 1,99","pro Einheit = 1,00","pro Einheit = 1,00","aus Vollmilch, 3,3 % oder 3,5 % Fett",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_147.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte",,,ref_000156,obs_0000014874|obs_0000011316|obs_0000009647|obs_0000028104,obs_0000014874|obs_0000011316,,
WILLMS,Hamburger vom span Ib rico-Schwein,"€ 3,99",,"1 kg = 17,35","1 kg = 17,35","roh, gewürzt, zum Braten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_091.jpg,"cat_fleisch_wurst,sub_schwein",,,ref_000157,obs_0000019249|obs_0000011835|obs_0000013908|obs_0000017294|obs_0000022158|obs_0000016557|obs_0000009656|obs_0000022859|obs_0000034261|obs_0000009174|obs_0000017903|obs_0000014449|obs_0000000512,,,
LIV BO,Handbrause-Set,"€ 7,99",,"pro Einheit = 7,99","pro Einheit = 7,99","Aus Kunststoff, Silikon und Edelstahl 3 Strahlarten: Massage, Regen, Kombi Mit Umschalter Flexible Antikalk-Softdüsen Wasserspareinsatz (bis zu 40 % Ersparnis) Mit Drehkonus (gegen Verdrehen) Standardanschluss (1/2 Zoll) Duschkopf Ø ca. 11 cm Brauseschlauch ca. 175 cm Inkl. 2 Dichtungen 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_397.jpg,cat_non_food,,,ref_000158,obs_0000013681|obs_0000013682,obs_0000025881,,
HARZBUBE,Handkäse,"€ 1,99","€ 2,59","1 kg = 9,95","1 kg = 9,95","mit Kümmel, Magerstufe",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_150.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000159,obs_0000033777|obs_0000015805|obs_0000034595|obs_0000031820,obs_0000033777|obs_0000015805,,
Bosch,Handrührer MFQ3010,"€ 19,99",,"pro Einheit = 19,99","pro Einheit = 19,99",2 Stufen + Turbofunktion 2 Rührbesen und 2 Knethaken Rührwerkzeuge spülmaschinengeeignet 300 W,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_344.jpg,cat_non_food,,,ref_000160,obs_0000013683,obs_0000013683,,x
HARRY,HARRY,"€ 1,79","€ 2,49","1 kg = 3,58","1 kg = 3,58","Sammy's Dinkeltoast aus 100 % Dinkel, fein-nussig",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_590.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000161,obs_0000025290|obs_0000030699|obs_0000028977|obs_0000006580|obs_0000034721|obs_0000030698|obs_0000030700|obs_0000031307|obs_0000029719|obs_0000030701|obs_0000033242,,x,
MEHLIG HELLER,Hausmacher Spezialitäten,"€ 1,99","€ 2,69","1 kg = 7,96","1 kg = 7,96","Mutter's Leberwurst, Opa's Weißer oder Oma's Roter",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_119.jpg,cat_fleisch_wurst,,,ref_000162,obs_0000011013|obs_0000014470,obs_0000011013|obs_0000014470,,
Paulaner,Hefe-Weißbier,"€ 13,99","€ 20,99","1 l = 1,40","1 l = 1,40","Original naturtrüb oder Alkoholfrei 0,0 % (+ 3.10 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_302.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000163,obs_0000012695|obs_0000010542|obs_0000013688|obs_0000008097|obs_0000010083|obs_0000028019|obs_0000031388|obs_0000028962|obs_0000028970|obs_0000031751|obs_0000031911|obs_0000034223|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037,obs_0000012695|obs_0000010542|obs_0000013688,,x
Tefal,Heißluftfritteuse EY 2453,"€ 69,99",,"pro Einheit = 69,99","pro Einheit = 69,99",Fassungsvermögen ca. 5 l (für bis zu 6 Personen) Korb antihaftbeschichtet und spülmaschinenfest Digitales Touchdisplay 10 Garprogramme 1.500 W,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_349.jpg,cat_non_food,,,ref_000164,obs_0000024128|obs_0000023705|obs_0000001565|obs_0000004164|obs_0000026718|obs_0000003182|obs_0000016517|obs_0000008842|obs_0000022702|obs_0000022718|obs_0000018130|obs_0000000770|obs_0000025870|obs_0000002370|obs_0000005018|obs_0000018919|obs_0000004591|obs_0000023536,,,x
BENEDIKTINER,Hell,"€ 14,99","€ 20,99","1 l = 1,50","1 l = 1,50",helles Lagerbier (+ 3.10 Pfand),Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_298.jpg,cat_getraenke,,,ref_000165,obs_0000031386|obs_0000034487|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000014654|obs_0000034841|obs_0000009785|obs_0000034475|obs_0000009915|obs_0000027350|obs_0000010541|obs_0000028550|obs_0000008658|obs_0000028667|obs_0000013313|obs_0000028174|obs_0000033822|obs_0000030242|obs_0000008776|obs_0000028250|obs_0000015504|obs_0000027850|obs_0000026315|obs_0000034031|obs_0000035040|obs_0000035046|obs_0000035050|obs_0000028445|obs_0000029985|obs_0000034636|obs_0000012642|obs_0000031075|obs_0000010094|obs_0000006027|obs_0000028049|obs_0000027553|obs_0000003504|obs_0000034226|obs_0000027578|obs_0000029639|obs_0000029640|obs_0000032722|obs_0000032723|obs_0000005646|obs_0000034320|obs_0000001071|obs_0000027711|obs_0000034431|obs_0000033929,obs_0000034841|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000032723|obs_0000028667,,
K-CLASSIC,Heringsfilets in Sauce,"€ 1,49","€ 1,99","1 kg = 3,73","1 kg = 3,73",versch. Sorten,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_592.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_ultra_processed",,,ref_000166,obs_0000008374|obs_0000012193|obs_0000011628|obs_0000035082|obs_0000013845|obs_0000034889|obs_0000010474|obs_0000002730|obs_0000008976|obs_0000008982|obs_0000015371|obs_0000013386|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000034417|obs_0000011915,obs_0000008374|obs_0000012193,,
DREAM HOME,Herren-Bademantel,"€ 9,99",,"pro Einheit = 9,99","pro Einheit = 9,99",Aus Polyester (Mikrofaser) Saugfähig und schnell trocknend Mit Bindegürtel und 2 aufgesetzten Taschen Größen 48/50 - 56/58 (M - XL),Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_445.jpg,cat_non_food,,,ref_000167,obs_0000016847|obs_0000021143|obs_0000017190|obs_0000023453|obs_0000025619|obs_0000029753|obs_0000013518|obs_0000001383|obs_0000018184|obs_0000018214|obs_0000020324|obs_0000022463,,,
VINSON,Herren-Poloshirt,"€ 9,99",,"pro Einheit = 9,99","pro Einheit = 9,99",Aus Baumwolle Größen M - XXL,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_428.jpg,cat_non_food,,,ref_000168,obs_0000012579|obs_0000025052|obs_0000017576|obs_0000013699|obs_0000003674|obs_0000001296|obs_0000001380,obs_0000012579|obs_0000025052|obs_0000017576|obs_0000013699|obs_0000003674,,
VINSON,Herren-Retroboxer,"€ 9,99",,"pro Einheit = 3,00","pro Einheit = 3,00",Aus Baumwolle und Elastan Größen M - XXL,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_423.jpg,cat_non_food,,,ref_000169,obs_0000012613|obs_0000008630|obs_0000014781|obs_0000013010|obs_0000013701|obs_0000016063|obs_0000013982|obs_0000012147|obs_0000011730,obs_0000012613|obs_0000008630|obs_0000014781|obs_0000013010|obs_0000013701|obs_0000016063,,
HEAD,Herren-Retroshorts,"€ 11,99","€ 14,99","pro Einheit = 4,00","pro Einheit = 4,00",Aus Baumwolle und Elastan Größen M - XXL,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_424.jpg,cat_non_food,,,ref_000170,obs_0000016056|obs_0000012148|obs_0000026634|obs_0000009639|obs_0000026210|obs_0000008139,obs_0000016056|obs_0000012148,,
VINSON,Herren-Sweathoodie -pullover,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99",Aus Baumwolle und Polyester Größen M - XXL,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_426.jpg,cat_non_food,,,ref_000171,obs_0000014414|obs_0000002202|obs_0000013021|obs_0000015186|obs_0000009069|obs_0000025455|obs_0000015620|obs_0000016046|obs_0000014168|obs_0000019226|obs_0000011718|obs_0000002000|obs_0000000691|obs_0000000764|obs_0000023574,,,
VINSON,Herren-Sweathose,"€ 9,99",,"pro Einheit = 9,99","pro Einheit = 9,99",Aus Baumwolle und Polyester Größen M - XXL,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_427.jpg,cat_non_food,,,ref_000172,obs_0000016566|obs_0000012609|obs_0000016714|obs_0000010856|obs_0000021119|obs_0000013025|obs_0000008971|obs_0000015193|obs_0000017453|obs_0000025647|obs_0000015619|obs_0000021859|obs_0000019813|obs_0000019916|obs_0000017972|obs_0000018021|obs_0000016047|obs_0000022246|obs_0000014079|obs_0000022289|obs_0000020300|obs_0000012149|obs_0000022660|obs_0000023037|obs_0000023484|obs_0000023494|obs_0000011736,obs_0000016566|obs_0000012609|obs_0000016714|obs_0000010856|obs_0000021119|obs_0000013025|obs_0000008971|obs_0000015193|obs_0000017453|obs_0000025647|obs_0000015619|obs_0000021859|obs_0000019813|obs_0000019916|obs_0000017972|obs_0000018021|obs_0000016047|obs_0000022246|obs_0000014079|obs_0000022289|obs_0000020300,,
VINSON,Herren-T-Shirt,"€ 4,99",,"pro Einheit = 4,99","pro Einheit = 4,99",Aus Baumwolle Größen M - XXL,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_425.jpg,cat_non_food,,,ref_000173,obs_0000012620|obs_0000012700|obs_0000014797|obs_0000009161|obs_0000011260|obs_0000017457|obs_0000031856|obs_0000013704|obs_0000031708|obs_0000030035|obs_0000012150|obs_0000000755|obs_0000023324|obs_0000023466|obs_0000000968|obs_0000023573|obs_0000001225|obs_0000011740|obs_0000011807|obs_0000009163|obs_0000011737,obs_0000012598|obs_0000012620|obs_0000012700|obs_0000014797|obs_0000009161|obs_0000011260|obs_0000017457|obs_0000031856|obs_0000013704|obs_0000016055,,
EHRMANN,High Protein Pudding Drink oder Joghurt,"€ 0,99","€ 1,49","1 kg = 4,95","1 kg = 4,95",versch. Sorten (+ 0.25 Flaschenpfand),Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_142.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000174,obs_0000010528|obs_0000014941|obs_0000013706|obs_0000031129|obs_0000005147|obs_0000029876|obs_0000035103|obs_0000004185|obs_0000008628|obs_0000000451|obs_0000004612|obs_0000005039|obs_0000003214|obs_0000019929|obs_0000026368|obs_0000016341|obs_0000032088|obs_0000032542|obs_0000031441|obs_0000002507|obs_0000023009|obs_0000023034|obs_0000021162|obs_0000025263|obs_0000029877|obs_0000003363|obs_0000003645|obs_0000001774|obs_0000020343|obs_0000018363|obs_0000022482|obs_0000023032|obs_0000013245|obs_0000011464|obs_0000026088|obs_0000012304|obs_0000010509|obs_0000017159|obs_0000015378|obs_0000001428|obs_0000034305|obs_0000017931|obs_0000013838|obs_0000026409|obs_0000026421|obs_0000016218,obs_0000010528|obs_0000014941|obs_0000005147|obs_0000013706,,
